model,tariff,household,run_seed,hour,prompt_tokens,completion_tokens,latency_ms,cost_usd
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,39,487,71,3001.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,39,487,70,3111.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,38,487,70,3186.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,39,487,83,2995.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,40,488,68,3636.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,40,488,70,3089.8,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,40,488,68,3187.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,39,487,68,3004.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,40,488,64,2568.8,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,41,488,70,2721.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,41,488,68,2982.0,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,41,488,68,2795.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,40,488,70,3518.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,41,488,71,3576.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,42,487,84,3354.5,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,42,487,63,2797.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,42,487,69,3097.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,41,488,66,2592.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,42,487,64,2635.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,43,487,68,2742.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,43,487,61,2358.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,43,487,71,2819.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,42,487,62,2385.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,43,487,63,2276.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,44,487,68,2345.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,44,487,68,2807.8,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,44,487,70,2597.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,44,487,63,2022.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,43,487,68,2299.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,45,486,65,2846.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,45,486,71,3406.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,45,486,82,3293.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,44,487,66,3112.8,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,45,486,67,3320.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,46,486,75,3410.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,46,486,71,3354.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,45,486,75,2905.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,46,486,71,2768.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,46,486,67,3174.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,47,486,75,2629.0,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,47,486,81,3322.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,47,486,91,3284.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,46,486,87,3433.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,47,486,82,3709.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,48,489,65,2980.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,47,486,70,2746.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,48,489,88,4220.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,48,489,70,3230.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,48,489,65,2772.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,49,489,65,2835.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,48,489,66,2675.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,49,489,76,2956.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,49,489,66,3144.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,49,489,73,3425.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,50,489,71,2667.0,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,50,489,66,4427.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,49,489,66,3847.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,50,489,64,3971.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,50,489,69,4092.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,51,489,68,2833.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,51,489,74,2802.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,51,489,70,2858.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,50,489,66,3684.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,51,489,74,3207.8,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,52,489,67,2924.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,52,489,79,3084.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,51,489,66,2675.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,52,489,68,2815.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,52,489,69,2717.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,53,489,70,2754.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,53,489,64,2064.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,52,489,68,2148.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,53,489,75,3286.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,53,489,73,2985.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,53,489,64,2628.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,54,486,69,2839.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,54,486,73,3008.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,54,486,64,2560.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,54,486,69,3305.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,55,487,67,3308.8,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,54,486,70,3314.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,55,487,76,3936.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,55,487,75,3891.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,56,487,67,3064.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,55,487,73,3128.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,55,487,76,6121.8,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,56,487,67,2765.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,57,487,71,2252.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,56,487,72,2342.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,56,487,71,2227.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,56,487,75,2839.0,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,57,487,79,3148.8,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,57,487,68,2789.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,58,487,76,2832.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,57,487,67,3648.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,57,487,66,3242.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,58,487,71,3341.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,58,487,67,2460.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,59,487,67,2495.8,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,58,487,78,3145.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,58,487,66,3159.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,60,487,71,2825.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,59,487,73,3696.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,59,487,72,3405.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,59,487,63,2366.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,59,487,66,2383.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,61,487,68,2398.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,60,487,67,2842.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,60,487,73,3019.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,60,487,67,2787.5,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,60,487,73,2669.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,62,487,67,2639.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,61,487,67,2182.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,61,487,69,2363.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,61,487,77,2963.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,61,487,71,2783.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,63,487,67,2985.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,62,487,67,2844.0,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,62,487,77,2902.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,62,487,64,2330.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,62,487,70,2628.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,64,488,66,2626.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,63,487,71,2755.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,63,487,69,2688.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,63,487,67,2463.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,63,487,68,2462.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,65,488,73,2948.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,64,488,64,2606.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,64,488,66,2779.0,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,64,488,77,3083.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,64,488,66,2710.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,66,487,65,2906.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,65,488,76,2761.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,65,488,68,2652.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,65,488,70,2733.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,65,488,65,2696.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,67,487,65,2941.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,66,487,68,2962.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,66,487,67,2678.8,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,66,487,62,3170.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,66,487,62,3203.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,67,487,61,2846.8,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,68,487,80,3078.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,67,487,65,2623.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,67,487,74,3099.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,67,487,76,3450.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,68,487,67,2813.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,68,487,65,2782.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,69,486,88,3459.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,68,487,68,2719.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,68,487,69,3094.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,69,486,83,3097.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,69,486,68,3498.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,69,486,64,2927.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,70,486,85,3947.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,69,486,63,3208.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,70,486,75,3021.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,70,486,77,3320.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,70,486,70,2892.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,71,486,65,2426.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,70,486,76,2870.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,71,486,66,3165.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,72,489,65,2424.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,71,486,68,2966.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,71,486,90,3507.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,71,486,72,3381.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,72,489,65,2200.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,72,489,64,2004.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,73,489,79,2884.5,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,72,489,72,2867.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,72,489,75,2282.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,73,489,70,2474.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,74,489,64,2642.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,73,489,77,3079.8,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,73,489,75,2768.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,73,489,70,2876.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,74,489,64,2583.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,74,489,66,2613.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,75,489,68,3320.8,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,74,489,75,3371.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,74,489,70,3170.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,75,489,66,3434.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,75,489,82,3115.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,75,489,66,3057.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,76,489,85,3570.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,75,489,69,2755.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,76,489,64,3402.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,76,489,69,2834.8,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,76,489,68,2708.5,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,76,489,72,3392.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,77,489,70,3980.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,77,489,68,3765.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,77,489,74,2757.8,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,77,489,71,4245.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,78,486,79,2956.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,77,489,73,3849.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,78,486,67,2876.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,78,486,70,3108.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,78,486,72,3199.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,79,487,74,2755.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,78,486,80,3107.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,79,487,67,2203.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,79,487,73,2496.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,79,487,67,2854.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,80,487,64,2314.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,79,487,71,2674.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,80,487,67,2824.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,80,487,70,2916.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,80,487,66,2824.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,81,487,67,3268.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,80,487,67,2757.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,81,487,63,2655.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,81,487,64,2696.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,81,487,64,2441.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,82,487,76,2992.5,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,81,487,67,2669.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,82,487,72,2809.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,82,487,89,3274.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,82,487,72,2765.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,83,487,67,2603.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,82,487,85,3501.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,83,487,69,2695.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,83,487,67,2838.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,83,487,79,2988.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,84,487,74,3147.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,83,487,67,2591.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,84,487,71,2509.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,84,487,64,2556.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,84,487,76,3035.5,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,84,487,72,2853.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,85,487,66,2675.8,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,85,487,67,3378.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,85,487,64,3033.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,85,487,67,3217.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,86,487,73,3051.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,85,487,73,3105.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,86,487,70,3068.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,86,487,67,2797.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,86,487,71,3274.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,87,487,72,2751.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,86,487,73,3029.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,87,487,68,2988.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,87,487,66,2861.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,87,487,70,3125.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,88,488,66,2722.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,88,488,66,2654.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,87,487,73,3163.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,88,488,69,2868.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,88,488,69,2748.5,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,89,488,72,2824.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,89,488,68,2983.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,89,488,68,2585.0,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,88,488,73,3115.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,89,488,77,2627.8,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,90,487,63,2186.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,90,487,64,2132.0,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,89,488,67,2493.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,90,487,68,2673.7,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,91,487,65,3013.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,90,487,64,3083.9,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,91,487,70,2876.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,90,487,64,2740.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,91,487,65,2852.0,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,92,487,68,2792.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,92,487,66,2535.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,91,487,67,3025.8,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,91,487,66,2594.1,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,92,487,72,2842.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,93,486,73,2746.7,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,92,487,69,2707.9,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,93,486,85,3110.2,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,92,487,60,2623.0,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,93,486,60,2356.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,94,486,75,2896.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,94,486,64,2655.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,93,486,69,2823.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,93,486,82,3271.4,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,94,486,89,3322.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,95,486,85,3253.3,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,94,486,74,2205.6,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,95,486,91,3495.3,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,94,486,100,3464.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,95,486,80,2962.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,96,489,62,1914.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,95,486,66,2102.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,95,486,74,2993.5,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,96,489,110,3840.6,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,44,97,489,74,3053.4,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,43,96,489,70,2879.2,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,43,96,489,67,3960.5,0.0
deepseek/deepseek-chat,pge_etou_c,small_suburban,42,96,489,65,2475.1,0.0
deepseek/deepseek-chat,pge_etou_c,large_suburban,42,97,489,78,3442.8,0.0
